id,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_per_night,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
11531744,420399,Gautam,Manhattan,Upper East Side,40.76973,-73.9566,Private Room,89,5,16,2019-06-29,0.4,2,80
11532023,60821050,Ashley,Brooklyn,Williamsburg,40.72005,-73.95677,Private Room,75,1,1,2016-03-30,0.03,1,0
11534035,11670284,Val,Manhattan,Upper East Side,40.76991,-73.95145,Private Room,90,1,38,2019-06-08,0.95,2,361
11535506,7539044,Vinciane,Manhattan,Soho,40.72705,-74.00314,Private Room,190,2,53,2019-04-08,1.42,2,38
11542467,52203920,Jennifer,Manhattan,Washington Heights,40.8348,-73.94067,Entire Home/Apt,150,2,119,2019-06-30,2.95,1,300
11543453,25237492,Juliana,Manhattan,Washington Heights,40.84077,-73.93924,Entire Home/Apt,85,30,6,2018-11-10,0.17,34,311
11544438,35664937,Zachary,Manhattan,Lower East Side,40.71713,-73.98906,Private Room,65,1,14,2016-10-01,0.35,1,0
11544577,25237492,Juliana,Manhattan,Washington Heights,40.84098,-73.94085,Entire Home/Apt,110,30,7,2018-12-01,0.18,34,252
11544648,60915621,Lynn,Manhattan,Chinatown,40.71556,-73.99209,Shared Room,70,1,88,2019-06-29,5.44,1,55
11545797,8167445,Pedro,Brooklyn,Bedford-Stuyvesant,40.68692,-73.94242,Private Room,55,3,10,2017-11-10,0.25,1,0
11546806,13125944,Calvin,Manhattan,Hell'S Kitchen,40.7653,-73.98825,Private Room,59,1,1,2016-03-19,0.02,2,0
11547077,8200984,Emilie,Brooklyn,Park Slope,40.67764,-73.97835,Entire Home/Apt,200,3,4,2018-01-02,0.1,1,0
11547246,22551065,Tamir,Manhattan,Lower East Side,40.71931,-73.98393,Private Room,85,5,1,2016-05-16,0.03,1,0
11548744,55601638,Sarah,Queens,Long Island City,40.74493,-73.9537,Entire Home/Apt,158,1,1,2016-07-10,0.03,1,0
11549676,27751504,Liz,Brooklyn,Kensington,40.63974,-73.97439,Private Room,35,14,2,2018-04-30,0.06,1,0
11549838,697442,Chris And Zach,Brooklyn,East Flatbush,40.64885,-73.94681,Private Room,57,1,206,2019-07-07,5.2,3,89
11552389,18002193,Jay,Manhattan,Hell'S Kitchen,40.76035,-73.99052,Entire Home/Apt,138,1,20,2019-07-04,0.5,1,265
11552402,60990988,Terrence,Manhattan,Harlem,40.81032,-73.95415,Entire Home/Apt,90,2,198,2019-06-19,4.87,1,39
11553357,3483450,Aswad,Brooklyn,Bedford-Stuyvesant,40.68174,-73.91365,Entire Home/Apt,125,2,40,2019-07-01,0.99,3,354
11553426,39226206,Rae,Manhattan,East Harlem,40.79504,-73.94584,Entire Home/Apt,225,2,4,2016-06-05,0.1,1,0
11553543,26138712,Unknown,Queens,Ditmars Steinway,40.77587,-73.91775,Private Room,45,1,5,2017-01-01,0.13,1,0
11553765,10558652,Teddy,Manhattan,Chinatown,40.71351,-73.99692,Private Room,150,5,37,2019-04-06,0.91,2,0
11553908,61003876,Darren,Manhattan,Upper East Side,40.77505,-73.95357,Entire Home/Apt,150,1,3,2018-03-19,0.1,1,0
11554224,56043282,Emily,Manhattan,Upper West Side,40.77872,-73.98025,Entire Home/Apt,140,1,8,2017-07-01,0.2,1,0
11554255,60126047,Renuca,Queens,Jamaica,40.67667,-73.79829,Private Room,40,3,11,2017-10-15,0.33,1,318
11563821,10307134,Anna,Manhattan,Chelsea,40.74118,-74.00012,Private Room,110,1,48,2019-06-16,1.8,2,67
11564373,52997121,Iwona,Queens,Jamaica,40.6756,-73.78244,Entire Home/Apt,150,1,257,2019-06-30,7.38,4,80
11565841,60687546,Dan,Brooklyn,Prospect-Lefferts Gardens,40.66258,-73.95205,Entire Home/Apt,115,2,44,2019-06-21,1.11,2,126
11567121,11523568,Kate,Manhattan,West Village,40.72983,-74.00557,Entire Home/Apt,190,1,25,2018-11-25,0.67,1,158
11567179,10929225,Louise,Queens,Ridgewood,40.71112,-73.91932,Private Room,60,2,2,2016-08-24,0.05,1,0
11567815,1253313,Gabriel,Queens,Astoria,40.76964,-73.92117,Entire Home/Apt,90,2,28,2018-12-31,0.7,1,0
11569227,1432593,Val,Brooklyn,Bushwick,40.70024,-73.92055,Entire Home/Apt,115,3,33,2019-07-03,0.89,1,20
11573269,11764237,David,Manhattan,Kips Bay,40.74342,-73.97505,Entire Home/Apt,135,1,1,2016-04-04,0.03,1,0
11574674,61175876,Raquel,Brooklyn,Bushwick,40.69531,-73.92248,Entire Home/Apt,148,5,77,2019-06-30,1.96,2,275
11574785,3867,Luke,Manhattan,Chinatown,40.7138,-73.99758,Private Room,95,1,80,2019-07-02,2.0,2,49
11575073,60346942,Josh & Madeleine,Brooklyn,Bedford-Stuyvesant,40.69287,-73.94266,Private Room,50,1,192,2019-05-30,4.72,4,189
11575101,61175876,Raquel,Brooklyn,Bushwick,40.69549,-73.92249,Entire Home/Apt,79,4,97,2019-07-01,2.42,2,250
11580884,59075666,Das,Brooklyn,Williamsburg,40.70395,-73.93367,Private Room,50,6,11,2018-09-07,0.27,1,0
11581420,61229318,Hector,Manhattan,Morningside Heights,40.81045,-73.95961,Private Room,40,3,1,2016-03-23,0.02,1,0
11581737,196298,Hiershenee B.,Manhattan,Upper West Side,40.78638,-73.97004,Entire Home/Apt,101,30,10,2019-01-08,0.4,1,0
11582123,130023,Lloyd,Brooklyn,Bedford-Stuyvesant,40.68165,-73.93267,Entire Home/Apt,135,5,63,2019-06-11,1.6,2,281
11587722,5099080,Bridget,Manhattan,Upper West Side,40.79795,-73.96156,Entire Home/Apt,299,4,7,2017-09-15,0.19,1,0
11587779,27125291,Arthur,Manhattan,Upper West Side,40.79908,-73.96141,Private Room,79,1,4,2017-05-21,0.1,1,0
11589391,17862696,Shahla,Brooklyn,Gowanus,40.6717,-73.99247,Entire Home/Apt,295,4,2,2017-04-30,0.07,1,326
11589895,50760546,Crny Monthly Rentals,Manhattan,Midtown,40.74596,-73.98195,Entire Home/Apt,110,30,4,2018-04-02,0.14,31,126
11590055,50760546,Crny Monthly Rentals,Manhattan,Midtown,40.7455,-73.98112,Entire Home/Apt,215,30,2,2017-02-19,0.06,31,125
11591118,49413208,Sotira,Brooklyn,Fort Hamilton,40.61731,-74.0344,Entire Home/Apt,100,15,3,2018-08-27,0.14,2,365
11591364,2487433,Octavio,Brooklyn,Williamsburg,40.71826,-73.95795,Entire Home/Apt,95,30,11,2019-06-11,0.28,1,32
11591798,51528392,Kevin,Brooklyn,Crown Heights,40.67169,-73.94612,Entire Home/Apt,140,4,130,2019-07-01,3.23,1,30
11596767,2856748,Ruchi,Manhattan,Murray Hill,40.74754,-73.97199,Entire Home/Apt,297,30,1,2016-06-30,0.03,49,311
11602050,61391963,Corporate Housing,Manhattan,Upper East Side,40.78465,-73.95735,Entire Home/Apt,133,30,7,2019-01-19,0.22,91,311
11602574,16899697,Martín,Manhattan,Lower East Side,40.71854,-73.98362,Private Room,250,2,2,2017-01-02,0.07,1,0
11603201,7982432,Joe,Queens,Long Island City,40.76485,-73.93959,Private Room,65,1,1,2016-04-18,0.03,1,0
11603743,13031745,Madeline,Brooklyn,Williamsburg,40.70878,-73.94071,Private Room,50,3,3,2018-07-01,0.07,3,0
11603913,16098958,Jeremy & Laura,Manhattan,Upper West Side,40.7906,-73.97267,Entire Home/Apt,135,30,2,2019-03-18,0.06,96,313
11604307,14933972,Javier,Brooklyn,Bedford-Stuyvesant,40.68023,-73.93586,Private Room,80,2,77,2019-06-08,1.91,3,12
11604885,28369674,Ramond,Brooklyn,Williamsburg,40.70357,-73.93444,Private Room,69,3,66,2019-07-02,1.9,2,91
11605693,61420312,Jay,Manhattan,Two Bridges,40.71222,-73.99566,Private Room,75,2,25,2019-06-10,1.04,1,271
11605983,12352188,Jasmin,Brooklyn,Boerum Hill,40.68792,-73.98999,Entire Home/Apt,125,5,8,2017-07-10,0.2,1,0
11609108,61391963,Corporate Housing,Manhattan,Little Italy,40.71885,-73.99572,Entire Home/Apt,142,30,6,2019-03-13,0.15,91,342
11611298,56372211,Gordon,Manhattan,Gramercy,40.73737,-73.97995,Private Room,97,3,120,2019-07-01,3.04,1,18
11611809,1143620,Kris,Manhattan,Murray Hill,40.74742,-73.97724,Entire Home/Apt,229,3,1,2016-03-23,0.02,1,0
11617815,1265437,Niket,Manhattan,Hell'S Kitchen,40.75573,-73.99228,Entire Home/Apt,175,1,57,2019-06-23,1.41,1,273
11618338,4829797,Chris,Brooklyn,Williamsburg,40.70589,-73.94749,Private Room,63,7,1,2016-03-18,0.02,1,0
11618854,37312959,Maya,Queens,East Elmhurst,40.77107,-73.87559,Private Room,45,1,412,2019-07-01,10.19,5,159
11619745,61391963,Corporate Housing,Manhattan,Hell'S Kitchen,40.76406,-73.991,Entire Home/Apt,185,30,3,2018-11-30,0.08,91,0
11619832,51446803,Jibari,Manhattan,Harlem,40.83122,-73.94475,Shared Room,50,1,67,2019-07-06,1.65,1,216
11619987,61391963,Corporate Housing,Manhattan,Little Italy,40.71957,-73.99573,Entire Home/Apt,175,30,3,2018-07-31,0.16,91,161
11620062,61391963,Corporate Housing,Manhattan,Kips Bay,40.74053,-73.97906,Entire Home/Apt,133,30,7,2019-04-15,0.2,91,312
11620118,55468128,Reina,Brooklyn,Windsor Terrace,40.65959,-73.98222,Private Room,62,1,208,2019-07-04,5.28,7,260
11620821,58234433,Martin,Queens,Sunnyside,40.7364,-73.91923,Private Room,90,1,36,2019-06-13,0.99,8,346
11624287,23607758,Stefan,Brooklyn,Cobble Hill,40.68874,-73.99525,Private Room,99,2,46,2019-06-22,1.15,1,66
11624421,20114391,Lisa,Brooklyn,Fort Greene,40.68465,-73.97069,Private Room,61,60,2,2018-08-21,0.09,2,43
11624694,2666654,Frankie,Queens,Ditmars Steinway,40.77536,-73.90781,Entire Home/Apt,120,1,268,2019-06-29,6.78,1,139
11625684,1172202,Funda,Queens,Ditmars Steinway,40.77123,-73.90932,Private Room,100,1,107,2019-06-09,2.67,5,32
11627123,43128266,常春,Manhattan,Washington Heights,40.83463,-73.94,Shared Room,32,1,32,2018-11-15,0.83,3,332
11627443,61601216,Sara,Manhattan,Upper East Side,40.7687,-73.95705,Private Room,80,2,11,2017-04-17,0.31,1,0
11632924,4383413,Alanna,Brooklyn,East Flatbush,40.64583,-73.94693,Entire Home/Apt,90,3,5,2017-01-02,0.14,1,0
11634575,61382075,Elena,Manhattan,Washington Heights,40.84398,-73.94064,Private Room,65,4,2,2017-05-22,0.05,2,0
11634797,4187747,Carmel,Bronx,Riverdale,40.9008,-73.90639,Private Room,49,6,2,2017-01-01,0.05,1,340
11635717,61382075,Elena,Manhattan,Washington Heights,40.84326,-73.93901,Entire Home/Apt,100,14,1,2016-05-23,0.03,2,0
11636784,22686950,Emily & Joseph,Brooklyn,Bushwick,40.69868,-73.93518,Entire Home/Apt,380,3,75,2019-06-17,1.94,1,290
11638302,524597,Anjela,Manhattan,Washington Heights,40.8481,-73.93585,Entire Home/Apt,100,3,2,2017-01-01,0.06,1,0
11638339,1547578,Luc,Manhattan,East Village,40.72868,-73.98635,Private Room,90,15,1,2017-04-20,0.04,1,0
11639297,61699814,Shanthi,Bronx,Kingsbridge,40.8787,-73.90098,Private Room,35,30,7,2019-06-08,0.49,2,155
11639940,2375701,Paul,Brooklyn,Greenpoint,40.7307,-73.95568,Private Room,66,1,1,2016-03-12,0.02,1,0
11640318,1709718,Victoria,Manhattan,Midtown,40.76453,-73.97769,Private Room,285,1,32,2019-01-02,1.39,2,365
11640637,34220831,Yilin,Manhattan,Morningside Heights,40.81377,-73.96166,Private Room,46,1,2,2016-07-29,0.05,1,0
11641258,61719199,Sameer,Manhattan,Flatiron District,40.73955,-73.98568,Entire Home/Apt,275,2,4,2018-01-01,0.1,1,0
11649223,254650,Brandi,Manhattan,Harlem,40.80306,-73.95308,Entire Home/Apt,250,1,1,2016-04-08,0.03,2,0
11649232,2483628,Nicoletta,Brooklyn,Williamsburg,40.713,-73.9653,Entire Home/Apt,200,4,50,2019-06-19,1.24,1,50
11650429,2422648,Sheena,Brooklyn,Prospect Heights,40.68112,-73.96492,Entire Home/Apt,175,2,15,2018-12-16,0.39,1,4
11650863,61800014,Shasta,Manhattan,Lower East Side,40.72093,-73.98493,Entire Home/Apt,140,1,144,2019-06-23,3.63,1,98
11651283,61391963,Corporate Housing,Manhattan,Upper East Side,40.78126,-73.94655,Entire Home/Apt,133,30,9,2018-12-21,0.26,91,311
11651455,61391963,Corporate Housing,Manhattan,Midtown,40.75688,-73.96815,Entire Home/Apt,150,30,9,2019-01-31,0.26,91,206
11651505,61804662,Niki,Queens,Flushing,40.76049,-73.81633,Private Room,55,1,126,2019-06-18,3.13,2,180
11651554,61391963,Corporate Housing,Manhattan,Greenwich Village,40.72818,-73.99886,Entire Home/Apt,142,30,10,2019-05-27,0.25,91,157
11651929,3927655,Alexander,Manhattan,Washington Heights,40.83441,-73.93706,Entire Home/Apt,95,7,1,2016-03-18,0.02,1,0
11652262,1479763,Anthony,Brooklyn,Williamsburg,40.71228,-73.94211,Entire Home/Apt,150,3,7,2018-09-14,0.18,1,0
11652590,26405086,Bill & May,Manhattan,Harlem,40.80069,-73.95341,Private Room,99,28,2,2017-05-23,0.07,4,365
11652872,61391963,Corporate Housing,Manhattan,Midtown,40.75589,-73.96753,Entire Home/Apt,133,30,7,2018-07-31,0.21,91,310
11653081,282655,Jenna,Brooklyn,Flatbush,40.64841,-73.96969,Entire Home/Apt,150,3,125,2019-07-01,3.32,3,264
11653913,10575779,Andrea,Queens,Astoria,40.7588,-73.91762,Entire Home/Apt,190,2,1,2016-03-26,0.03,1,0
11655500,61842904,Catherine,Brooklyn,Crown Heights,40.67727,-73.96251,Entire Home/Apt,106,7,7,2019-06-20,0.18,3,26
11656396,6392776,Stuart,Brooklyn,Williamsburg,40.71762,-73.94354,Entire Home/Apt,190,2,181,2019-06-25,4.51,1,229
11656750,17548437,Michael,Bronx,Melrose,40.8183,-73.91938,Entire Home/Apt,150,5,58,2019-07-02,1.45,1,37
11657725,61863502,Wei,Manhattan,Upper East Side,40.77933,-73.94862,Entire Home/Apt,119,5,1,2016-06-19,0.03,1,0
11657888,60346942,Josh & Madeleine,Brooklyn,Bedford-Stuyvesant,40.69165,-73.94345,Private Room,62,1,244,2019-05-29,6.02,4,189
11658950,21382844,Imran,Manhattan,Gramercy,40.73458,-73.98128,Private Room,99,1,5,2017-04-23,0.16,1,0
11659008,52347885,Nicole,Brooklyn,Flatlands,40.63052,-73.92181,Private Room,34,2,91,2019-06-23,3.1,2,78
11659242,24856724,George,Manhattan,Lower East Side,40.72005,-73.98911,Entire Home/Apt,129,4,78,2019-06-15,2.07,1,26
11659296,49572092,Laura,Brooklyn,Williamsburg,40.71976,-73.94234,Entire Home/Apt,105,180,10,2017-11-28,0.25,1,1
11667910,60500199,Valery,Manhattan,Harlem,40.80797,-73.94243,Entire Home/Apt,205,3,71,2019-06-03,1.76,1,331
11668469,61945871,Peter,Queens,Rockaway Beach,40.58587,-73.81652,Private Room,85,2,15,2019-05-26,0.38,1,330
11671588,61391963,Corporate Housing,Manhattan,Upper West Side,40.78833,-73.97026,Entire Home/Apt,150,30,5,2019-05-31,0.27,91,311
11672400,61972032,Giovanni,Manhattan,Gramercy,40.7318,-73.98322,Entire Home/Apt,186,2,169,2019-06-24,4.17,1,0
11672600,4992559,Drew,Brooklyn,Park Slope,40.67821,-73.97484,Entire Home/Apt,200,2,12,2016-10-01,0.31,1,0
11672849,57694481,Jillian,Manhattan,Upper West Side,40.7783,-73.98807,Entire Home/Apt,172,12,13,2019-06-22,0.37,1,34
11673282,16098958,Jeremy & Laura,Manhattan,Upper East Side,40.77688,-73.95505,Entire Home/Apt,250,30,1,2017-04-05,0.04,96,333
11674309,61391963,Corporate Housing,Manhattan,Kips Bay,40.74021,-73.97992,Entire Home/Apt,133,30,5,2018-03-05,0.15,91,311
11675095,26584499,Ofir,Manhattan,Upper West Side,40.7824,-73.98215,Entire Home/Apt,150,30,4,2018-10-06,0.1,8,220
11675256,34564001,Mike,Manhattan,Chelsea,40.74866,-73.98986,Entire Home/Apt,290,2,62,2019-03-06,1.53,1,19
11675341,62001039,Liz,Queens,Forest Hills,40.72227,-73.84173,Entire Home/Apt,120,2,4,2016-06-05,0.1,1,0
11675715,56714504,Josue,Bronx,City Island,40.85139,-73.78414,Entire Home/Apt,95,1,227,2019-06-18,5.65,1,16
11675817,1534857,Sandro,Manhattan,Chinatown,40.71674,-73.98995,Entire Home/Apt,120,7,1,2016-04-08,0.03,2,0
11676984,62014546,Nissim,Manhattan,Upper East Side,40.77654,-73.94904,Entire Home/Apt,165,1,141,2019-06-23,3.54,1,262
11677489,8756821,Franco,Manhattan,Chinatown,40.71555,-73.99091,Entire Home/Apt,180,2,10,2017-10-02,0.25,1,0
11679675,61553719,Katrina,Brooklyn,Bedford-Stuyvesant,40.68205,-73.94469,Entire Home/Apt,85,2,39,2018-11-17,0.98,1,190
11680027,13305499,J. Ryan,Manhattan,Lower East Side,40.72025,-73.98372,Entire Home/Apt,145,2,3,2016-05-08,0.07,1,0
11684682,116382,Anthony,Brooklyn,Crown Heights,40.67031,-73.94088,Private Room,29,2,142,2019-05-19,3.54,5,0
11685868,3792156,Sophia,Brooklyn,Bedford-Stuyvesant,40.68795,-73.95203,Entire Home/Apt,120,1,6,2016-07-31,0.16,1,0
11687738,61391963,Corporate Housing,Manhattan,Upper East Side,40.76087,-73.96217,Entire Home/Apt,117,30,9,2019-05-31,0.27,91,173
11689818,22808020,Genevieve,Brooklyn,Bushwick,40.69473,-73.91882,Entire Home/Apt,70,7,1,2016-08-09,0.03,1,0
11691699,12010675,Beverly,Brooklyn,Sunset Park,40.64997,-74.00347,Entire Home/Apt,115,2,4,2016-08-10,0.11,1,0
11693193,62130666,Sal,Brooklyn,Williamsburg,40.70998,-73.94854,Entire Home/Apt,225,2,110,2019-07-07,2.74,1,124
11695094,45595980,Tny,Manhattan,Upper East Side,40.76798,-73.96755,Entire Home/Apt,140,30,4,2019-05-06,0.3,12,57
11695338,16234492,Denise,Bronx,Soundview,40.82442,-73.86193,Private Room,45,2,6,2016-08-07,0.15,1,0
11696801,33214549,Alexandre,Manhattan,East Village,40.72573,-73.98406,Private Room,119,1,1,2019-04-29,0.42,5,0
11697308,61391963,Corporate Housing,Manhattan,Upper East Side,40.78002,-73.95284,Entire Home/Apt,125,30,8,2019-05-31,0.23,91,343
11700121,1640615,Sarah,Brooklyn,Bedford-Stuyvesant,40.68353,-73.93478,Entire Home/Apt,150,5,1,2016-07-19,0.03,1,0
11701404,62192916,Anna,Manhattan,Upper West Side,40.77609,-73.98991,Entire Home/Apt,120,5,20,2019-06-07,0.5,1,34
11707920,14898658,Chadanut,Brooklyn,Kensington,40.64188,-73.98042,Private Room,45,1,108,2019-06-19,2.68,11,23
11710327,62249912,Myra,Brooklyn,Fort Greene,40.6876,-73.97083,Private Room,115,28,39,2018-01-01,1.05,1,3
11713899,39149459,Daisy,Manhattan,East Village,40.72428,-73.98748,Entire Home/Apt,110,1,1,2016-05-23,0.03,1,0
11714137,1486872,Kelly,Brooklyn,Gowanus,40.67061,-73.9904,Entire Home/Apt,250,7,5,2019-05-17,0.15,2,1
11714323,10078038,Robert,Brooklyn,Williamsburg,40.71765,-73.95189,Entire Home/Apt,300,5,46,2019-06-22,1.18,1,29
11714752,17156658,Native,Queens,Astoria,40.76207,-73.90852,Private Room,45,5,50,2019-06-28,1.27,1,145
11715256,61391963,Corporate Housing,Manhattan,Kips Bay,40.74168,-73.9804,Entire Home/Apt,159,30,8,2019-03-25,0.37,91,190
11715392,3256433,Ira,Manhattan,Lower East Side,40.72223,-73.99189,Entire Home/Apt,220,30,3,2017-10-13,0.12,7,2
11715651,61391963,Corporate Housing,Manhattan,Kips Bay,40.74044,-73.98029,Entire Home/Apt,159,30,3,2018-04-15,0.14,91,312
11716677,23902914,John,Manhattan,East Village,40.73082,-73.98445,Entire Home/Apt,70,1,144,2019-06-25,3.55,1,49
11716947,62298504,Jordan,Brooklyn,Greenpoint,40.7258,-73.9515,Private Room,45,7,2,2016-09-08,0.05,1,0
11718547,18562674,Belkis,Manhattan,Harlem,40.8284,-73.94461,Private Room,81,1,102,2019-06-01,2.7,2,90
11720001,62320186,Doris,Manhattan,Harlem,40.81327,-73.94628,Entire Home/Apt,190,2,46,2019-07-01,1.17,1,323
11720130,59625377,Bryan,Manhattan,Hell'S Kitchen,40.75705,-73.99265,Entire Home/Apt,225,5,24,2019-06-25,0.96,1,42
11724873,62359474,Brandon,Manhattan,Hell'S Kitchen,40.75926,-73.99304,Entire Home/Apt,125,2,104,2019-07-03,2.63,1,5
11728836,10620222,Rebecca,Queens,Astoria,40.76711,-73.92046,Entire Home/Apt,95,3,1,2016-03-26,0.03,1,0
11730376,1700752,Iliana,Queens,Elmhurst,40.74297,-73.87508,Entire Home/Apt,62,2,1,2019-03-29,0.29,1,0
11730504,11292325,Diva,Manhattan,Harlem,40.81613,-73.94622,Entire Home/Apt,150,30,17,2018-12-15,0.42,1,157
11732848,292522,Jonathan,Brooklyn,Fort Greene,40.69014,-73.97347,Entire Home/Apt,495,5,10,2019-07-05,0.27,2,21
11732961,5362257,Ron,Manhattan,Harlem,40.8249,-73.94288,Entire Home/Apt,130,3,74,2019-06-26,1.87,1,16
11735378,18466740,Ali,Brooklyn,Bushwick,40.69862,-73.93066,Private Room,80,5,7,2019-01-04,0.18,1,300
11737524,11544181,Aram,Brooklyn,Greenpoint,40.72522,-73.94124,Private Room,89,1,199,2019-06-23,5.07,1,114
11738831,25116430,Michael,Manhattan,Upper East Side,40.77559,-73.95263,Entire Home/Apt,140,1,183,2019-06-05,4.56,1,63
11738951,61303786,孙浩,Manhattan,Financial District,40.70666,-74.00597,Private Room,60,15,1,2016-05-02,0.03,1,0
11739071,61391963,Corporate Housing,Manhattan,Midtown,40.75639,-73.96593,Entire Home/Apt,142,30,3,2019-05-31,0.19,91,357
11739168,61391963,Corporate Housing,Manhattan,Upper East Side,40.77034,-73.96257,Entire Home/Apt,125,30,11,2019-04-11,0.32,91,105
11739698,61391963,Corporate Housing,Manhattan,Hell'S Kitchen,40.75892,-73.98949,Entire Home/Apt,133,30,7,2019-06-22,0.21,91,281
11740163,1709729,Jill,Brooklyn,Williamsburg,40.72138,-73.95757,Entire Home/Apt,200,30,45,2018-03-20,1.27,1,310
11740386,24458604,Austin,Brooklyn,Williamsburg,40.71813,-73.96464,Entire Home/Apt,85,5,2,2017-05-02,0.07,1,0
11741555,62466366,Stephen,Manhattan,West Village,40.73405,-74.00789,Entire Home/Apt,625,5,12,2019-06-16,0.47,1,130
11742647,19962052,Thikshan,Manhattan,Gramercy,40.73586,-73.98028,Private Room,100,2,33,2019-06-06,0.82,3,44
11743513,19285185,Joel,Brooklyn,Clinton Hill,40.69388,-73.96201,Entire Home/Apt,176,5,12,2019-02-07,0.31,1,236
11745621,8208493,Teresa,Manhattan,Hell'S Kitchen,40.76235,-73.98872,Entire Home/Apt,175,1,179,2019-07-07,5.71,1,116
11750272,25059970,Jeffrey And Anna Rita,Staten Island,Clifton,40.62375,-74.07373,Entire Home/Apt,75,5,81,2019-06-19,2.04,1,155
11751327,61391963,Corporate Housing,Manhattan,Midtown,40.75387,-73.96744,Entire Home/Apt,125,30,11,2019-06-01,0.29,91,157
11751718,61391963,Corporate Housing,Manhattan,Kips Bay,40.74128,-73.98039,Entire Home/Apt,159,30,3,2019-03-01,0.11,91,310
11752905,61391963,Corporate Housing,Manhattan,Midtown,40.75573,-73.96835,Entire Home/Apt,150,30,7,2018-10-01,0.18,91,188
11753010,62535444,Alex,Brooklyn,Brighton Beach,40.57891,-73.95388,Entire Home/Apt,99,1,88,2019-06-26,2.22,2,364
11753116,50199714,Dellasie,Brooklyn,Crown Heights,40.672,-73.94247,Private Room,49,1,86,2019-06-10,2.16,1,4
11753760,62542300,Gary,Brooklyn,South Slope,40.66736,-73.98773,Private Room,140,2,141,2019-07-05,3.63,1,268
11753792,15423103,Jessica,Brooklyn,Clinton Hill,40.6954,-73.96705,Entire Home/Apt,200,30,1,2018-08-06,0.09,1,9
11754084,8488826,Julia,Manhattan,East Village,40.72941,-73.98336,Entire Home/Apt,148,4,5,2017-01-01,0.13,1,0
11754456,61391963,Corporate Housing,Manhattan,Greenwich Village,40.72815,-74.00111,Entire Home/Apt,165,30,7,2019-05-14,0.28,91,142
11755816,41616878,Melissa,Brooklyn,Bushwick,40.69172,-73.9087,Private Room,59,20,33,2019-05-04,0.82,4,361
11755946,41616878,Melissa,Brooklyn,Bushwick,40.6913,-73.90998,Private Room,45,30,17,2019-06-08,0.43,4,335
11756047,41616878,Melissa,Brooklyn,Bushwick,40.69164,-73.90968,Private Room,45,30,16,2019-03-31,0.43,4,334
11758988,3150538,Sarah,Manhattan,Harlem,40.82066,-73.95259,Entire Home/Apt,225,3,25,2019-01-01,0.63,1,0
11760308,62588398,Daniel,Manhattan,East Harlem,40.79945,-73.9346,Private Room,70,3,54,2019-04-23,1.36,1,40
11767644,62634797,Demetra,Queens,Sunnyside,40.73949,-73.9282,Entire Home/Apt,95,21,102,2019-01-08,2.9,1,138
11769558,62649248,Benjamin,Brooklyn,Bushwick,40.70663,-73.9175,Entire Home/Apt,100,30,28,2019-04-26,0.81,2,87
11769741,17638424,Sophie,Queens,Elmhurst,40.74517,-73.87496,Private Room,59,1,75,2019-04-07,1.87,8,106
